recall,precision
1.0,0.2891844997108155
1.0,0.28922631959508316
1.0,0.2892681515765114
1.0,0.28930999566035004
1.0,0.28935185185185186
1.0,0.2893937201562726
1.0,0.2894356005788712
1.0,0.28947749312490956
1.0,0.2895193977996526
1.0,0.2895613146083683
1.0,0.2896032435563278
1.0,0.28964518464880523
1.0,0.28968713789107764
1.0,0.2897291032884253
1.0,0.28977108084613157
1.0,0.2898130705694827
1.0,0.2898550724637681
1.0,0.2898970865342803
1.0,0.2899391127863149
1.0,0.2899811512251704
1.0,0.2900232018561485
1.0,0.290065264684554
1.0,0.2901073397156948
1.0,0.2901494269548818
1.0,0.2901915264074289
1.0,0.2902336380786533
1.0,0.29027576197387517
1.0,0.2903178980984178
1.0,0.29036004645760743
1.0,0.2904022070567736
1.0,0.2904443799012489
1.0,0.29048656499636893
1.0,0.2905287623474724
1.0,0.2905709719599012
1.0,0.2906131938390003
1.0,0.29065542799011773
1.0,0.29069767441860467
1.0,0.2907399331298154
1.0,0.2907822041291073
1.0,0.2908244874218409
1.0,0.29086678301337987
1.0,0.2909090909090909
1.0,0.2909514111143439
1.0,0.29099374363451186
1.0,0.2910360884749709
1.0,0.2910784456411003
1.0,0.29112081513828236
1.0,0.29116319697190274
1.0,0.29120559114735
1.0,0.291247997670016
1.0,0.29129041654529564
1.0,0.29133284777858703
1.0,0.2913752913752914
1.0,0.29141774734081305
1.0,0.29146021568055963
1.0,0.2915026963999417
1.0,0.2915451895043732
1.0,0.291587694999271
1.0,0.2916302128900554
1.0,0.29167274318214964
1.0,0.29171528588098017
1.0,0.29175784099197666
1.0,0.29180040852057193
1.0,0.29184298847220197
1.0,0.29188558085230587
1.0,0.29192818566632606
1.0,0.291970802919708
1.0,0.2920134326179004
1.0,0.29205607476635514
1.0,0.2920987293705272
1.0,0.29214139643587494
1.0,0.2921840759678597
1.0,0.29222676797194624
1.0,0.29226947245360224
1.0,0.29231218941829873
1.0,0.29235491887151
1.0,0.29239766081871343
1.0,0.29244041526538966
1.0,0.2924831822170225
1.0,0.292525961679099
1.0,0.29256875365710944
1.0,0.29261155815654716
1.0,0.292654375182909
1.0,0.2926972047416947
1.0,0.2927400468384075
1.0,0.2927829014785536
1.0,0.29282576866764276
1.0,0.2928686484111876
1.0,0.29291154071470415
1.0,0.29295444558371175
1.0,0.2929973630237328
1.0,0.29304029304029305
1.0,0.29308323563892147
1.0,0.29312619082515023
1.0,0.2931691586045148
1.0,0.2932121389825539
1.0,0.2932551319648094
1.0,0.2932981375568265
1.0,0.2933411557641537
1.0,0.29338418659234267
1.0,0.2934272300469484
1.0,0.293470286133529
1.0,0.293513354857646
1.0,0.2935564362248642
1.0,0.29359953024075164
1.0,0.29364263691087944
1.0,0.2936857562408223
1.0,0.293728888236158
1.0,0.2937720329024677
1.0,0.2938151902453357
1.0,0.29385836027034967
1.0,0.29390154298310067
1.0,0.29394473838918284
1.0,0.29398794649419374
1.0,0.2940311673037342
1.0,0.2940744008234083
1.0,0.29411764705882354
1.0,0.29416090601559053
1.0,0.29420417769932333
1.0,0.29424746211563924
1.0,0.2942907592701589
1.0,0.29433406916850624
1.0,0.2943773918163085
1.0,0.2944207272191962
1.0,0.2944640753828033
1.0,0.2945074363127669
1.0,0.29455081001472755
1.0,0.29459419649432905
1.0,0.2946375957572186
1.0,0.2946810078090467
1.0,0.29472443265546716
1.0,0.2947678703021371
1.0,0.294811320754717
1.0,0.2948547840188707
1.0,0.29489826010026543
1.0,0.2949417490045716
1.0,0.2949852507374631
1.0,0.2950287653046172
1.0,0.29507229271171437
1.0,0.29511583296443855
1.0,0.29515938606847697
1.0,0.2952029520295203
1.0,0.29524653085326247
1.0,0.2952901225454009
1.0,0.29533372711163614
1.0,0.29537734455767245
1.0,0.29542097488921715
1.0,0.2954646181119811
1.0,0.29550827423167847
1.0,0.2955519432540269
1.0,0.29559562518474725
1.0,0.29563932002956395
1.0,0.29568302779420463
1.0,0.2957267484844004
1.0,0.29577048210588586
1.0,0.29581422866439877
1.0,0.2958579881656805
1.0,0.2959017606154757
1.0,0.2959455460195324
1.0,0.2959893443836022
1.0,0.2960331557134399
1.0,0.29607698001480387
1.0,0.29612081729345574
1.0,0.2961646675551607
1.0,0.2962085308056872
1.0,0.2962524070508073
1.0,0.2962962962962963
1.0,0.29634019854793303
1.0,0.2963841138114997
1.0,0.29642804209278195
1.0,0.2964719833975689
1.0,0.2965159377316531
1.0,0.29655990510083036
1.0,0.29660388551090017
1.0,0.29664787896766537
1.0,0.2966918854769322
1.0,0.29673590504451036
1.0,0.2967799376762131
1.0,0.2968239833778569
1.0,0.29686804215526197
1.0,0.29691211401425177
1.0,0.2969561989606533
1.0,0.297000297000297
1.0,0.2970444081390168
1.0,0.29708853238265004
1.0,0.2971326697370376
1.0,0.2971768202080238
1.0,0.2972209838014564
1.0,0.2972651605231867
1.0,0.2973093503790694
1.0,0.29735355337496283
1.0,0.29739776951672864
1.0,0.297441998810232
1.0,0.29748624126134166
1.0,0.2975304968759298
1.0,0.29757476565987206
1.0,0.2976190476190476
1.0,0.2976633427593392
1.0,0.29770765108663294
1.0,0.2977519726068185
1.0,0.29779630732578916
1.0,0.29784065524944153
1.0,0.2978850163836759
1.0,0.29792939073439595
1.0,0.29797377830750893
1.0,0.29801817910892564
1.0,0.29806259314456035
1.0,0.2981070204203309
1.0,0.2981514609421586
1.0,0.2981959147159684
1.0,0.29824038174768863
1.0,0.29828486204325133
1.0,0.29832935560859186
1.0,0.2983738624496494
1.0,0.29841838257236647
1.0,0.29846291598268915
1.0,0.29850746268656714
1.0,0.29855202268995373
1.0,0.2985965959988056
1.0,0.2986411826190832
1.0,0.2986857825567503
1.0,0.29873039581777444
1.0,0.2987750224081267
1.0,0.29881966233378154
1.0,0.2988643156007173
1.0,0.2989089822149156
1.0,0.29895366218236175
1.0,0.2989983555090447
1.0,0.29904306220095694
1.0,0.2990877822640945
1.0,0.2991325157044571
1.0,0.2991772625280479
1.0,0.2992220227408737
1.0,0.2992667963489451
1.0,0.29931158335827596
1.0,0.299356383774884
1.0,0.2994011976047904
1.0,0.29944602485402005
1.0,0.2994908655286014
1.0,0.29953571963456643
1.0,0.2995805871779509
1.0,0.299625468164794
1.0,0.2996703626011388
1.0,0.2997152704930316
1.0,0.2997601918465228
1.0,0.299805126667666
1.0,0.29985007496251875
1.0,0.299895036737142
1.0,0.29994001199760045
1.0,0.2999850007499625
1.0,0.3000300030003
1.0,0.30007501875468867
1.0,0.30012004801920766
1.0,0.30016509079993997
1.0,0.30021014710297206
1.0,0.3002552169343942
1.0,0.3003003003003003
1.0,0.3003453972067878
1.0,0.30039050765995795
1.0,0.3004356316659156
1.0,0.3004807692307692
1.0,0.3005259203606311
1.0,0.30057108506161706
1.0,0.3006162633398467
1.0,0.30066145520144316
1.0,0.30070666065253343
1.0,0.3007518796992481
1.0,0.30079711234772144
1.0,0.3008423586040915
1.0,0.3008876184744998
1.0,0.30093289196509176
1.0,0.3009781790820166
1.0,0.30102347983142685
1.0,0.30106879421947913
1.0,0.30111412225233364
1.0,0.30115946393615417
1.0,0.30120481927710846
1.0,0.3012501882813677
1.0,0.30129557095510695
1.0,0.30134096730450505
1.0,0.3013863773357444
1.0,0.30143180105501133
1.0,0.3014772384684956
1.0,0.3015226895823911
1.0,0.30156815440289503
1.0,0.30161363293620874
1.0,0.30165912518853694
1.0,0.3017046311660884
1.0,0.30175015087507545
1.0,0.3017956843217142
1.0,0.3018412315122246
1.0,0.3018867924528302
1.0,0.30193236714975846
1.0,0.3019779556092405
1.0,0.30202355783751134
1.0,0.30206917384080956
1.0,0.3021148036253776
1.0,0.3021604471974619
1.0,0.3022061045633122
1.0,0.3022517757291824
1.0,0.3022974607013301
1.0,0.30234315948601664
1.0,0.3023888720895071
1.0,0.3024345985180705
1.0,0.3024803387779794
1.0,0.3025260928755105
1.0,0.30257186081694404
1.0,0.30261764260856405
1.0,0.3026634382566586
1.0,0.3027092477675193
1.0,0.3027550711474417
1.0,0.3028009084027252
1.0,0.30284675953967294
1.0,0.3028926245645919
1.0,0.3029385034837928
1.0,0.30298439630359036
1.0,0.30303030303030304
1.0,0.30307622367025305
1.0,0.30312215822976657
1.0,0.3031681067151736
1.0,0.30321406913280774
1.0,0.3032600454890068
1.0,0.3033060357901122
1.0,0.3033520400424693
1.0,0.30339805825242716
1.0,0.30344409042633896
1.0,0.30349013657056145
1.0,0.30353619669145543
1.0,0.3035822707953855
1.0,0.3036283588887202
1.0,0.30367446097783174
1.0,0.30372057706909644
1.0,0.3037667071688943
1.0,0.3038128512836093
1.0,0.3038590094196293
1.0,0.303905181583346
1.0,0.303951367781155
1.0,0.3039975680194558
1.0,0.30404378230465184
1.0,0.3040900106431504
1.0,0.30413625304136255
1.0,0.3041825095057034
1.0,0.304228780042592
1.0,0.3042750646584512
1.0,0.30432136335970783
1.0,0.3043676761527926
1.0,0.30441400304414
1.0,0.3044603440401888
1.0,0.30450669914738127
1.0,0.30455306837216384
1.0,0.3045994517209869
1.0,0.30464584920030463
1.0,0.30469226081657524
1.0,0.30473868657626085
1.0,0.3047851264858275
1.0,0.30483158055174514
1.0,0.3048780487804878
1.0,0.3049245311785333
1.0,0.3049710277523635
1.0,0.30501753850846425
1.0,0.3050640634533252
1.0,0.30511060259344014
1.0,0.3051571559353067
1.0,0.3052037234854265
1.0,0.3052503052503053
1.0,0.3052969012364524
1.0,0.3053435114503817
1.0,0.30539013589861047
1.0,0.30543677458766033
1.0,0.3054834275240568
1.0,0.30553009471432935
1.0,0.30557677616501144
1.0,0.3056234718826406
1.0,0.3056701818737582
1.0,0.3057169061449098
1.0,0.30576364470264483
1.0,0.3058103975535168
1.0,0.3058571647040832
1.0,0.3059039461609055
1.0,0.30595074193054916
1.0,0.30599755201958384
1.0,0.306044376434583
1.0,0.3060912151821243
1.0,0.3061380682687892
1.0,0.3061849357011635
1.0,0.3062318174858368
1.0,0.30627871362940273
1.0,0.3063256241384592
1.0,0.30637254901960786
1.0,0.3064194882794546
1.0,0.30646644192460926
1.0,0.3065134099616858
1.0,0.30656039239730226
1.0,0.3066073892380806
1.0,0.306654400490647
1.0,0.30670142616163165
1.0,0.3067484662576687
1.0,0.3067955207853965
1.0,0.3068425897514575
1.0,0.3068896731624981
1.0,0.3069367710251688
1.0,0.3069838833461243
1.0,0.30703101013202333
1.0,0.30707815138952865
1.0,0.3071253071253071
1.0,0.3071724773460298
1.0,0.30721966205837176
1.0,0.30726686126901215
1.0,0.3073140749846343
1.0,0.3073613032119256
1.0,0.3074085459575776
1.0,0.3074558032282859
1.0,0.3075030750307503
1.0,0.30755036137167463
1.0,0.30759766225776686
1.0,0.3076449776957391
1.0,0.3076923076923077
1.0,0.307739652254193
1.0,0.3077870113881194
1.0,0.3078343851008158
1.0,0.3078817733990148
1.0,0.30792917628945343
1.0,0.3079765937788728
1.0,0.30802402587401817
1.0,0.3080714725816389
1.0,0.30811893390848866
1.0,0.3081664098613251
1.0,0.30821390044691016
1.0,0.3082614056720099
1.0,0.3083089255433945
1.0,0.3083564600678384
1.0,0.3084040092521203
1.0,0.30845157310302285
1.0,0.30849915162733305
1.0,0.308546744831842
1.0,0.3085943527233452
1.0,0.30864197530864196
1.0,0.3086896125945362
1.0,0.30873726458783574
1.0,0.3087849312953528
1.0,0.30883261272390367
1.0,0.3088803088803089
1.0,0.3089280197713933
1.0,0.3089757454039858
1.0,0.30902348578491967
1.0,0.3090712409210323
1.0,0.3091190108191654
1.0,0.30916679548616477
1.0,0.30921459492888065
1.0,0.3092624091541673
1.0,0.30931023816888337
1.0,0.30935808197989173
1.0,0.3094059405940594
1.0,0.3094538140182578
1.0,0.3095017022593624
1.0,0.3095496053242532
1.0,0.30959752321981426
1.0,0.3096454559529339
1.0,0.3096934035305048
1.0,0.30974136595942386
1.0,0.3097893432465923
1.0,0.30983733539891556
1.0,0.3098853424233034
1.0,0.3099333643266698
1.0,0.30998140111593303
1.0,0.3100294527980158
1.0,0.31007751937984496
1.0,0.31012560086835167
1.0,0.31017369727047145
1.0,0.3102218085931441
1.0,0.31026993484331367
1.0,0.3103180760279286
1.0,0.31036623215394166
1.0,0.3104144032283098
1.0,0.3104625892579944
1.0,0.3105107902499612
1.0,0.3105590062111801
1.0,0.31060723714862554
1.0,0.31065548306927615
1.0,0.31070374398011497
1.0,0.3107520198881293
1.0,0.3108003108003108
1.0,0.3108486167236556
1.0,0.310896937665164
1.0,0.31094527363184077
1.0,0.3109936246306951
1.0,0.3110419906687403
1.0,0.31109037175299425
1.0,0.3111387678904792
1.0,0.3111871790882216
1.0,0.3112356053532524
1.0,0.311284046692607
1.0,0.31133250311332505
1.0,0.31138097462245057
1.0,0.3114294612270321
1.0,0.3114779629341224
1.0,0.3115264797507788
1.0,0.31157501168406293
1.0,0.3116235587410408
1.0,0.31167212092878294
1.0,0.3117206982543641
1.0,0.3117692907248636
1.0,0.3118178983473651
1.0,0.3118665211289568
1.0,0.3119151590767311
1.0,0.3119638121977851
1.0,0.31201248049922
1.0,0.31206116398814165
1.0,0.3121098626716604
1.0,0.3121585765568909
1.0,0.3122073056509522
1.0,0.312256049960968
1.0,0.3123048094940662
1.0,0.31235358425737936
1.0,0.31240237425804435
1.0,0.3124511795032026
1.0,0.3125
1.0,0.3125488357555868
1.0,0.31259768677711786
1.0,0.3126465530717524
1.0,0.31269543464665417
1.0,0.3127443315089914
1.0,0.3127932436659368
1.0,0.3128421711246676
1.0,0.31289111389236546
1.0,0.31294007197621654
1.0,0.3129890453834116
1.0,0.3130380341211457
1.0,0.31308703819661865
1.0,0.3131360576170346
1.0,0.31318509238960224
1.0,0.31323414252153486
1.0,0.3132832080200501
1.0,0.31333228889237036
1.0,0.31338138514572234
1.0,0.3134304967873374
1.0,0.31347962382445144
1.0,0.31352876626430476
1.0,0.31357792411414237
1.0,0.31362709738121375
1.0,0.3136762860727729
1.0,0.3137254901960784
1.0,0.3137747097583935
1.0,0.3138239447669857
1.0,0.31387319522912743
1.0,0.31392246115209543
1.0,0.3139717425431711
1.0,0.31402103940964043
1.0,0.314070351758794
1.0,0.3141196795979268
1.0,0.3141690229343387
1.0,0.31421838177533384
1.0,0.3142677561282212
1.0,0.3143171460003143
1.0,0.31436655139893116
1.0,0.31441597233139446
1.0,0.31446540880503143
1.0,0.31451486082717406
1.0,0.31456432840515886
1.0,0.3146138115463269
1.0,0.3146633102580239
1.0,0.3147128245476003
1.0,0.3147623544224111
1.0,0.31481189988981584
1.0,0.3148614609571788
1.0,0.314911037631869
1.0,0.31496062992125984
1.0,0.3150102378327296
1.0,0.315059861373661
1.0,0.3151095005514416
1.0,0.3151591553734636
1.0,0.31520882584712373
1.0,0.31525851197982346
1.0,0.31530821377896895
1.0,0.315357931251971
1.0,0.31540766440624507
1.0,0.31545741324921134
1.0,0.3155071777882947
1.0,0.3155569580309246
1.0,0.31560675398453525
1.0,0.31565656565656564
1.0,0.31570639305445936
1.0,0.3157562361856647
1.0,0.31580609505763463
1.0,0.3158559696778269
1.0,0.31590586005370397
1.0,0.315955766192733
1.0,0.31600568810238583
1.0,0.31605562579013907
1.0,0.316105579263474
1.0,0.3161555485298767
1.0,0.31620553359683795
1.0,0.3162555344718533
1.0,0.3163055511624229
1.0,0.3163555836760519
1.0,0.31640563202024996
1.0,0.31645569620253167
1.0,0.3165057762304162
1.0,0.31655587211142766
1.0,0.3166059838530948
1.0,0.31665611146295125
1.0,0.3167062549485352
1.0,0.31675641431738993
1.0,0.3168065895770632
1.0,0.31685678073510776
1.0,0.316906987799081
1.0,0.31695721077654515
1.0,0.3170074496750674
1.0,0.31705770450221943
1.0,0.31710797526557793
1.0,0.3171582619727244
1.0,0.317208564631245
1.0,0.31725888324873097
1.0,0.31730921783277805
1.0,0.317359568390987
1.0,0.31740993493096337
1.0,0.31746031746031744
1.0,0.3175107159866645
1.0,0.31756113051762463
1.0,0.3176115610608226
1.0,0.3176620076238882
1.0,0.3177124702144559
1.0,0.31776294884016526
1.0,0.3178134435086604
1.0,0.3178639542275906
1.0,0.3179144810046098
1.0,0.3179650238473768
1.0,0.3180155827635554
1.0,0.31806615776081426
1.0,0.3181167488468268
1.0,0.3181673560292714
1.0,0.31821797931583135
1.0,0.31826861871419476
1.0,0.31831927423205475
1.0,0.3183699458771092
1.0,0.31842063365706097
1.0,0.3184713375796178
1.0,0.3185220576524924
1.0,0.31857279388340237
1.0,0.3186235462800701
1.0,0.3186743148502231
1.0,0.3187250996015936
1.0,0.318775900541919
1.0,0.3188267176789415
1.0,0.31887755102040816
1.0,0.3189284005740711
1.0,0.3189792663476874
1.0,0.319030148349019
1.0,0.3190810465858328
1.0,0.31913196106590075
1.0,0.31918289179699966
1.0,0.3192338387869114
1.0,0.31928480204342274
1.0,0.3193357815743254
1.0,0.31938677738741617
1.0,0.3194377894904967
1.0,0.3194888178913738
1.0,0.3195398625978591
1.0,0.31959092361776925
1.0,0.319642000958926
1.0,0.319693094629156
1.0,0.31974420463629094
1.0,0.3197953309881676
1.0,0.31984647369262753
1.0,0.3198976327575176
1.0,0.3199488081906895
1.0,0.32
1.0,0.32005120819331095
1.0,0.3201024327784891
1.0,0.3201536737634064
1.0,0.3202049311559398
1.0,0.32025620496397117
1.0,0.3203074951953876
1.0,0.3203588018580811
1.0,0.32041012495994875
1.0,0.3204614645088928
1.0,0.32051282051282054
1.0,0.32056419297964417
1.0,0.3206155819172812
1.0,0.320666987333654
1.0,0.3207184092366902
1.0,0.32076984763432237
1.0,0.3208213025344883
1.0,0.32087277394513075
1.0,0.3209242618741977
1.0,0.3209757663296421
1.0,0.32102728731942215
1.0,0.321078824851501
1.0,0.32113037893384716
1.0,0.3211819495744339
1.0,0.32123353678123995
1.0,0.321285140562249
1.0,0.3213367609254499
1.0,0.32138839787883655
1.0,0.3214400514304082
1.0,0.3214917215881691
1.0,0.3215434083601286
1.0,0.32159511175430133
1.0,0.32164683177870695
1.0,0.32169856844137046
1.0,0.32175032175032175
1.0,0.32180209171359614
1.0,0.321853878339234
1.0,0.3219056816352809
1.0,0.32195750160978753
1.0,0.32200933827080985
1.0,0.322061191626409
1.0,0.3221130616846513
1.0,0.32216494845360827
1.0,0.3222168519413565
1.0,0.3222687721559781
1.0,0.32232070910556004
1.0,0.3223726627981947
1.0,0.3224246332419797
1.0,0.32247662044501774
1.0,0.32252862441541685
1.0,0.3225806451612903
1.0,0.32263268269075657
1.0,0.32268473701193934
1.0,0.32273680813296757
1.0,0.32278889606197547
1.0,0.3228410008071025
1.0,0.32289312237649337
1.0,0.3229452607782981
1.0,0.32299741602067183
1.0,0.32304958811177514
1.0,0.32310177705977383
1.0,0.3231539828728389
1.0,0.32320620555914675
1.0,0.32325844512687896
1.0,0.3233107015842224
1.0,0.32336297493936944
1.0,0.32341526520051744
1.0,0.3234675723758693
1.0,0.3235198964736331
1.0,0.32357223750202235
1.0,0.32362459546925565
1.0,0.3236769703835572
1.0,0.32372936225315635
1.0,0.32378177108628786
1.0,0.3238341968911917
1.0,0.32388663967611336
1.0,0.32393909944930355
1.0,0.3239915762190183
1.0,0.32404406999351915
1.0,0.3240965807810728
1.0,0.3241491085899514
1.0,0.3242016534284325
1.0,0.324254215304799
1.0,0.32430679422733905
1.0,0.3243593902043464
1.0,0.32441200324412
1.0,0.3244646333549643
1.0,0.324517280545189
1.0,0.32456994482310936
1.0,0.32462262619704596
1.0,0.3246753246753247
1.0,0.324728040266277
1.0,0.3247807729782397
1.0,0.32483352281955497
1.0,0.3248862897985705
1.0,0.3249390739236393
1.0,0.3249918752031199
1.0,0.32504469364537625
1.0,0.3250975292587776
1.0,0.32515038205169894
1.0,0.3252032520325203
1.0,0.3252561392096276
1.0,0.32530904359141183
1.0,0.32536196518626975
1.0,0.3254149040026033
1.0,0.32546786004882017
1.0,0.3255208333333333
1.0,0.3255738238645613
1.0,0.32562683165092804
1.0,0.325679856700863
1.0,0.3257328990228013
1.0,0.3257859586251833
1.0,0.3258390355164549
1.0,0.32589212970506765
1.0,0.3259452411994785
1.0,0.32599837000814996
1.0,0.32605151613955
1.0,0.3261046796021523
1.0,0.32615786040443573
1.0,0.326211058554885
1.0,0.3262642740619902
1.0,0.32631750693424705
1.0,0.3263707571801567
1.0,0.3264240248082259
1.0,0.32647730982696704
1.0,0.32653061224489793
1.0,0.32658393207054215
1.0,0.32663726931242854
1.0,0.3266906239790918
1.0,0.32674399607907206
1.0,0.32679738562091504
1.0,0.32685079261317207
1.0,0.32690421706440015
1.0,0.3269576589831617
1.0,0.3270111183780249
1.0,0.3270645952575634
1.0,0.32711808963035655
1.0,0.32717160150498936
1.0,0.32722513089005234
1.0,0.3272786777941417
1.0,0.32733224222585927
1.0,0.3273858241938124
1.0,0.3274394237066143
1.0,0.3274930407728836
1.0,0.32754667540124466
1.0,0.3276003276003276
1.0,0.32765399737876805
1.0,0.3277076847452073
1.0,0.3277613897082924
1.0,0.327815112276676
1.0,0.32786885245901637
1.0,0.3279226102639777
1.0,0.3279763857002296
1.0,0.3280301787764474
1.0,0.32808398950131235
1.0,0.3281378178835111
1.0,0.32819166393173616
1.0,0.32824552765468573
1.0,0.3282994090610637
1.0,0.3283533081595797
1.0,0.3284072249589491
1.0,0.32846115946789295
1.0,0.328515111695138
1.0,0.3285690816494168
1.0,0.3286230693394676
1.0,0.3286770747740345
1.0,0.32873109796186717
1.0,0.3287851389117212
1.0,0.3288391976323578
1.0,0.328893274132544
1.0,0.32894736842105265
1.0,0.3290014805066623
1.0,0.3290556103981573
1.0,0.3291097581043278
1.0,0.32916392363396973
1.0,0.3292181069958848
1.0,0.3292723081988805
1.0,0.32932652725177014
1.0,0.32938076416337286
1.0,0.3294350189425136
1.0,0.32948929159802304
1.0,0.32954358213873786
1.0,0.3295978905735003
1.0,0.3296522169111587
1.0,0.32970656116056707
1.0,0.3297609233305853
1.0,0.32981530343007914
1.0,0.32986970146792016
1.0,0.32992411745298583
1.0,0.3299785513941594
1.0,0.33003300330033003
1.0,0.3300874731803928
1.0,0.3301419610432486
1.0,0.3301964668978042
1.0,0.33025099075297226
1.0,0.33030553261767137
1.0,0.3303600925008259
1.0,0.33041467041136624
1.0,0.3304692663582287
1.0,0.3305238803503553
1.0,0.3305785123966942
1.0,0.3306331625061994
1.0,0.3306878306878307
1.0,0.330742516950554
1.0,0.33079722130334105
1.0,0.3308519437551696
1.0,0.3309066843150232
1.0,0.33096144299189145
1.0,0.3310162197947699
1.0,0.33107101473266015
1.0,0.33112582781456956
1.0,0.3311806590495115
1.0,0.33123550844650546
1.0,0.3312903760145768
1.0,0.3313452617627568
1.0,0.33140016570008285
1.0,0.3314550878355983
1.0,0.3315100281783524
1.0,0.33156498673740054
1.0,0.331619963521804
1.0,0.33167495854063017
1.0,0.3317299718029524
1.0,0.33178500331785005
1.0,0.3318400530944085
1.0,0.3318951211417192
1.0,0.33195020746887965
1.0,0.33200531208499334
1.0,0.3320604349991699
1.0,0.33211557622052473
1.0,0.3321707357581797
1.0,0.33222591362126247
1.0,0.3322811098189068
1.0,0.33233632436025257
1.0,0.33239155725444575
1.0,0.3324468085106383
1.0,0.3325020781379884
1.0,0.3325573661456601
1.0,0.3326126725428239
1.0,0.33266799733865604
1.0,0.33272334054233904
1.0,0.33277870216306155
1.0,0.3328340822100183
1.0,0.33288948069241014
1.0,0.33294489761944396
1.0,0.333000333000333
1.0,0.33305578684429643
1.0,0.3331112591605596
1.0,0.33316674995835416
1.0,0.3332222592469177
1.0,0.3332777870354941
1.0,0.3333333333333333
1.0,0.33338889814969164
1.0,0.33344448149383127
1.0,0.33350008337502085
1.0,0.333555703802535
1.0,0.3336113427856547
1.0,0.333667000333667
1.0,0.3337226764558652
1.0,0.33377837116154874
1.0,0.3338340844600234
1.0,0.333889816360601
1.0,0.33394556687259974
1.0,0.33400133600534404
1.0,0.3340571237681644
1.0,0.3341129301703976
1.0,0.3341687552213868
1.0,0.3342245989304813
1.0,0.3342804613070366
1.0,0.3343363423604146
1.0,0.3343922420999833
1.0,0.33444816053511706
1.0,0.3345040976751965
1.0,0.33456005352960855
1.0,0.3346160281077464
1.0,0.33467202141900937
1.0,0.33472803347280333
1.0,0.33478406427854035
1.0,0.3348401138456387
1.0,0.33489618218352313
1.0,0.33495226930162453
1.0,0.33500837520938026
1.0,0.3350644999162339
1.0,0.3351206434316354
1.0,0.33517680576504105
1.0,0.3352329869259135
1.0,0.3352891869237217
1.0,0.335345405767941
1.0,0.335401643468053
1.0,0.3354579000335458
1.0,0.33551417547391377
1.0,0.33557046979865773
1.0,0.33562678301728477
1.0,0.3356831151393085
1.0,0.33573946617424877
1.0,0.33579583613163194
1.0,0.33585222502099077
1.0,0.3359086328518643
1.0,0.3359650596337981
1.0,0.33602150537634407
1.0,0.33607797008906065
1.0,0.33613445378151263
1.0,0.33619095646327113
1.0,0.3362474781439139
1.0,0.3363040188330251
1.0,0.3363605785401951
1.0,0.33641715727502103
1.0,0.3364737550471063
1.0,0.3365303718660609
1.0,0.3365870077415012
1.0,0.33664366268305
1.0,0.3367003367003367
1.0,0.33675702980299715
1.0,0.33681374200067365
1.0,0.336870473303015
1.0,0.33692722371967654
1.0,0.33698399326032014
1.0,0.33704078193461406
1.0,0.33709758975223325
1.0,0.33715441672285906
1.0,0.3372112628561794
1.0,0.3372681281618887
1.0,0.33732501264968795
1.0,0.33738191632928477
1.0,0.33743883921039314
1.0,0.3374957813027337
1.0,0.33755274261603374
1.0,0.337609723160027
1.0,0.3376667229444538
1.0,0.33772374197906113
1.0,0.3377807802736024
1.0,0.33783783783783783
1.0,0.33789491468153404
1.0,0.33795201081446435
1.0,0.33800912624640866
1.0,0.3380662609871535
1.0,0.33812341504649196
1.0,0.3381805884342239
1.0,0.33823778116015557
1.0,0.3382949932341001
1.0,0.33835222466587717
1.0,0.338409475465313
1.0,0.33846674564224066
1.0,0.33852403520649965
1.0,0.33858134416793634
1.0,0.3386386725364037
1.0,0.3386960203217612
1.0,0.33875338753387535
1.0,0.338810774182619
1.0,0.3388681802778719
1.0,0.3389256058295204
1.0,0.3389830508474576
1.0,0.3390405153415833
1.0,0.339097999321804
1.0,0.3391555027980329
1.0,0.33921302578018997
1.0,0.33927056827820185
1.0,0.33932813030200204
1.0,0.3393857118615306
1.0,0.3394433129667346
1.0,0.3395009336275675
1.0,0.3395585738539898
1.0,0.33961623365596877
1.0,0.33967391304347827
1.0,0.33973161202649904
1.0,0.3397893306150187
1.0,0.33984706881903143
1.0,0.3399048266485384
1.0,0.3399626041135475
1.0,0.34002040122407345
1.0,0.3400782179901377
1.0,0.3401360544217687
1.0,0.34019391052900155
1.0,0.3402517863218782
1.0,0.3403096818104475
1.0,0.34036759700476515
1.0,0.3404255319148936
1.0,0.34048348655090227
1.0,0.34054146092286736
1.0,0.3405994550408719
1.0,0.340657468915006
1.0,0.34071550255536626
1.0,0.34077355597205655
1.0,0.34083162917518744
1.0,0.34088972217487645
1.0,0.34094783498124787
1.0,0.3410059676044331
1.0,0.34106412005457026
1.0,0.3411222923418045
1.0,0.34118048447628796
1.0,0.3412386964681795
1.0,0.3412969283276451
1.0,0.3413551800648575
1.0,0.3414134516899966
1.0,0.3414717432132491
1.0,0.34153005464480873
1.0,0.3415883859948762
1.0,0.341646737273659
1.0,0.3417051084913719
1.0,0.3417634996582365
1.0,0.34182191078448126
1.0,0.3418803418803419
1.0,0.3419387929560609
1.0,0.34199726402188785
1.0,0.34205575508807934
1.0,0.3421142661648991
1.0,0.3421727972626176
1.0,0.34223134839151265
1.0,0.3422899195618689
1.0,0.3423485107839781
1.0,0.342407122068139
1.0,0.3424657534246575
1.0,0.34252440486384655
1.0,0.34258307639602603
1.0,0.342641768031523
1.0,0.3427004797806717
1.0,0.3427592116538132
1.0,0.34281796366129585
